,ID,Smiles,pIC50,left_saturated,right_saturated,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_imidazole,fr_ketone,fr_lactam,fr_methoxy,fr_morpholine,fr_nitro,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,left_saturated,right_saturated
211,AZ1212,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)OCCOC)C(=O)OCC(=O)OC(C)(C)C)Cl)Cl,-0.6616485135005743,False,False,-0.7083048090074733,0.09111264654565066,0.31434293870313496,585.4850000000004,0.34431362981197783,-0.4751412073414458,1.1282051282051282,1.8205128205128205,1.6615274133874325,1187.6992485881472,-3.0200000000000005,8.739699196969768,34.148128671004216,23.7197235481801,6.606881964512918,5.879988336435371,5.907179729351506,11.938610575903699,4.794537184071822,9.589074368143644,4.9839785209472085,0.0,23.20187978046503,46.602959113076125,38.001446245560714,22.215600083692568,33.33106336741566,46.865532863555266,0.0,15.284745645900749,0.0,52.17948368474616,44.91986597749192,39.12930824579979,5.879988336435371,14.953561288656857,5.817862777835028,5.879988336435371,23.20187978046503,79.47659523392271,19.005126045471968,6.923737199690624,60.15323669446144,12.13273413692322,10.045266627482652,0.0,132.08,24.146543351400304,14.383611552215466,0.0,40.715903659734536,49.07246210861491,0.0,6.06636706846161,40.87111340850164,4.899909730850478,15.284745645900749,42.14933159566523,12.26522107503585,0.0,84.70700114718636,0.5384615384615384,2.0,11.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,13.0,10.0,0.0,3.0,3.947420000000003,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
212,AZ1213,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)S(=O)(=O)CCO)C(=O)NOC)Cl)Cl,-4.406319327242926,False,False,-4.008902626337241,0.1607139409566154,0.28343345917192986,535.4100000000002,0.29315524212016436,-0.3953061125626927,1.2352941176470589,1.911764705882353,1.7535797882318065,1180.1848180213478,-2.4500000000000006,5.78065721634794,20.307204250644723,17.205718767531952,0.0,14.993689618238209,11.814359458703011,0.0,14.426662951880278,23.865850624344553,0.0,0.0,23.20187978046503,19.765380445542643,30.89164870428318,29.514799740019892,27.950987331049916,50.67135515342057,0.0,25.74882076496916,0.0,30.96365775651131,37.458955655212876,33.193417680489645,0.0,15.69679493297801,5.817862777835028,0.0,23.20187978046503,78.89150615422464,14.674841720154134,6.923737199690624,39.51250159854104,11.222803550282318,10.045266627482652,0.0,166.60999999999996,33.260604918849424,18.00687135247258,0.0,34.17737263977274,36.64771736626696,0.0,13.176164609739143,11.823646930541102,0.0,30.586409348705793,28.30840717530574,8.14153931854351,24.847956411060462,60.48272649261827,0.47368421052631576,4.0,12.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,15.0,8.0,0.0,3.0,0.8759199999999997,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
213,AZ1214,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)Cl)C(=O)NCC=C)Cl)Cl,-1.6554818509355071,False,False,-0.3477962058748625,0.0002913618961115638,0.44255253326512045,471.77600000000007,0.269889940027477,-0.3562969059957934,1.2333333333333334,1.9333333333333333,1.6173280137635213,969.4196169735089,-2.29,5.05802824883496,20.51746545981035,17.205718767531952,0.0,5.283586320044258,11.814359458703011,0.0,9.589074368143644,9.967957041894417,0.0,6.578935683598497,29.277899887298915,31.366320335775157,37.43640511019576,10.045266627482652,9.589074368143644,52.435041907235586,0.0,25.585512770854287,0.0,25.807221274690605,24.534178948588206,51.13195979096628,0.0,15.533486938863138,5.817862777835028,0.0,34.802819670697545,52.442405068430325,0.0,6.923737199690624,39.51250159854104,18.721322858893988,15.328852947526912,0.0,103.00999999999999,0.0,9.589074368143644,0.0,39.55027591133348,49.010336550014564,0.0,0.0,19.066124374986114,4.899909730850478,32.16444845445278,34.802819670697545,18.170978189581696,0.0,56.495688477084975,0.3684210526315789,3.0,8.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,11.0,6.0,0.0,3.0,3.387920000000002,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
214,AZ1215,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(c3)N4CCOCC4)C(=O)OC)Cl)Cl,-0.7635696448564911,False,False,-0.35621339219383485,0.022871935096862916,0.6163975518774016,495.40700000000027,0.3374982711986608,-0.46541567459426797,1.0303030303030303,1.6363636363636365,1.4427385999027005,1027.7089963727647,-2.42,5.231712483471434,29.574312494254592,5.693927994848461,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,23.20187978046503,37.964481650927475,49.28956699701384,35.93227958948302,19.06280027574374,46.45313734713552,0.0,10.30076712495354,0.0,25.807221274690605,56.30240655565463,45.1956753142614,0.0,15.116608065707286,11.374772549367124,0.0,23.20187978046503,69.40489146135218,9.473725907600098,6.923737199690624,39.38202509538958,18.19910120538483,10.045266627482652,0.0,86.90000000000002,0.0,9.589074368143644,0.0,22.94095916019264,35.18770472416108,50.39544141886944,7.109797541277533,6.923737199690624,12.13273413692322,26.166953655116107,32.67560568806513,12.272465870523398,0.0,64.28308968503218,0.4782608695652174,2.0,8.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,10.0,5.0,0.0,4.0,3.6519200000000023,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
215,AZ1216,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)OCCOCCOC)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-1.065949395461584,0.06497757914268476,0.3899877297051416,515.3940000000002,0.33551910181237143,-0.4776352514144977,1.1764705882352942,1.8823529411764706,1.574978962074787,1007.5212606931306,-2.5300000000000002,6.753971024923396,34.51779311204487,18.11867273719641,0.0,5.879988336435371,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,4.9839785209472085,0.0,23.20187978046503,25.831747514004253,38.001446245560714,35.4293640127184,28.906190624384493,40.89622757560342,0.0,15.284745645900749,0.0,25.807221274690605,51.52674794200483,39.12930824579979,5.879988336435371,14.953561288656857,5.817862777835028,5.879988336435371,23.20187978046503,79.6196484943408,9.473725907600098,6.923737199690624,39.38202509538958,12.13273413692322,10.045266627482652,0.0,126.01,5.969305287951849,14.69560176298435,0.0,40.715903659734536,62.28622603764074,0.0,12.13273413692322,14.033534740968157,4.899909730850478,15.284745645900749,37.41246864186518,12.198172615910966,0.0,72.85738293964458,0.5,3.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,12.0,11.0,0.0,3.0,3.1637200000000014,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,True,False
216,AZ1217,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)OCCOC(C)C)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-1.0547587856598628,0.05670614006080621,0.44795973743979284,499.3950000000002,0.33551910181237143,-0.4776352514144977,1.2424242424242424,1.9393939393939394,1.6093803805102627,1002.9126645593382,-2.49,6.523643110876167,29.78093015824482,18.11867273719641,0.0,5.879988336435371,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,4.9839785209472085,0.0,23.20187978046503,39.679221913385504,30.89164870428318,28.319566471440872,24.169327670584444,40.89622757560342,0.0,15.284745645900749,0.0,45.75866206182015,31.203186471701468,39.12930824579979,5.879988336435371,14.953561288656857,5.817862777835028,5.879988336435371,23.20187978046503,65.40005341178572,4.736862953800049,6.923737199690624,53.22949949477083,12.13273413692322,10.045266627482652,0.0,116.78000000000002,5.969305287951849,14.69560176298435,0.0,46.81987004748284,49.07246210861491,0.0,12.13273413692322,6.923737199690624,18.747384130231726,15.284745645900749,32.67560568806513,12.195413713151382,0.0,69.6934751757375,0.5,3.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,9.0,0.0,3.0,3.9257200000000028,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False
217,AZ1218,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(c3)N4CCN(CC4)C)C(=O)OC)Cl)Cl,-3.2015271865335877,False,False,-0.33689111853128373,0.030638999682109258,0.6017097165163184,508.4500000000003,0.33749827116097586,-0.4654156745943162,0.9705882352941176,1.5588235294117647,1.4428685776672243,1057.1181243948683,-2.42,5.290372396539705,29.73735927130502,5.693927994848461,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,23.20187978046503,45.01215363360466,62.37907980883899,22.718515660457182,14.325937321943693,46.45313734713552,0.0,15.200676855804018,0.0,25.807221274690605,63.22582742113113,45.1956753142614,0.0,15.116608065707286,11.374772549367124,0.0,23.20187978046503,81.22822205767916,4.736862953800049,6.923737199690624,39.38202509538958,18.19910120538483,10.045266627482652,0.0,80.91000000000001,0.0,9.589074368143644,0.0,22.94095916019264,21.973940795135242,63.48495423069458,7.109797541277533,6.923737199690624,12.13273413692322,38.11453536864377,27.938742734265084,12.297336214713786,0.0,64.75821934084178,0.5,2.0,8.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,10.0,5.0,0.0,4.0,3.5671200000000027,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
218,AZ1219,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(c3)N4CCOCC4)C(=O)O)Cl)Cl,-0.3188288014486177,False,False,-0.9441763551567977,0.0013255957673345975,0.6044797943271091,481.3800000000002,0.33533507853256544,-0.4776374020618237,1.03125,1.625,1.4282634986727345,1011.6000204209515,-2.42,4.820179017678633,29.943976935295247,5.693927994848461,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,23.20187978046503,37.964481650927475,49.28956699701384,28.822482048205487,19.432464716784395,46.45313734713552,0.0,10.30076712495354,0.0,25.807221274690605,49.19260901437709,45.1956753142614,0.0,15.116608065707286,11.374772549367124,0.0,23.20187978046503,67.40162131491536,4.736862953800049,6.923737199690624,39.38202509538958,18.19910120538483,10.045266627482652,0.0,97.90000000000002,5.969305287951849,14.69560176298435,0.0,28.22903335878625,37.01983804944077,37.305928607044294,0.0,19.056471336613843,6.06636706846161,20.100586586654494,27.938742734265084,12.230970413544311,0.0,64.82458514201124,0.45454545454545453,3.0,8.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,10.0,5.0,0.0,4.0,3.5635200000000022,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
219,AZ1220,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)Cl)C(=O)NS(=O)(=O)C)Cl)Cl,-4.110473944151984,False,False,-3.745241072997126,0.10415659940641886,0.5252149179273545,509.803,0.2830665535727282,-0.35629690217174714,1.1290322580645162,1.7741935483870968,1.6455136494668152,1129.1269251927815,-2.0800000000000005,5.789694196685414,15.200676855804018,17.205718767531952,0.0,15.306877473451841,11.814359458703011,0.0,9.589074368143644,23.10784889067544,0.0,0.0,23.20187978046503,31.366320335775157,30.89164870428318,16.30103581099406,18.00687135247258,62.45833306064317,0.0,24.990819031300045,0.0,25.807221274690605,24.245191726187034,38.4770040005339,0.0,14.938793199308897,5.817862777835028,0.0,34.802819670697545,60.57121483035809,10.023291153407584,6.923737199690624,39.51250159854104,6.06636706846161,15.328852947526912,0.0,137.14999999999998,15.930470882759089,18.00687135247258,0.0,33.643096181981974,42.46558014410199,6.255769183511404,6.06636706846161,6.923737199690624,9.622004595302567,20.268724166847957,34.802819670697545,14.288682132512296,22.56622460014175,48.22842660067928,0.4117647058823529,3.0,10.0,0.0,1.0,1.0,0.0,2.0,2.0,7.0,14.0,5.0,0.0,3.0,2.1615200000000003,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
220,AZ1221,CCSc1nnc(s1)N2CCC(CC2)NC(=O)c3c(c(c([nH]3)C)Cl)Cl,-3.2089254940150327,False,False,-0.21203951339999283,0.11074717078189278,0.7159165560364045,420.3910000000001,0.2690321297742777,-0.3521002622876318,1.36,2.08,1.547682282135998,755.1858456114965,-0.9599999999999997,4.241046387541282,15.200676855804016,5.693927994848461,4.339655680673546,5.131558479839333,5.907179729351506,0.0,4.794537184071822,0.0,0.0,10.197363616602075,53.22428780748151,25.518234052289433,24.82528163582157,10.045266627482652,4.794537184071822,57.33928881698173,0.0,20.498130741555613,0.0,37.07061415505477,23.74227614942242,21.433122617179574,0.0,10.216698334856808,5.131558479839333,0.0,46.30055060779089,45.97272911462069,0.0,6.923737199690624,35.947773619311384,4.339655680673546,10.045266627482652,0.0,73.91,0.0,4.794537184071822,0.0,16.971653872240793,16.410489303438247,41.15522382493683,0.0,30.02240802701648,0.0,32.321777672096715,23.20187978046503,15.473110283540354,1.0014459348363989,39.91433267051213,0.5333333333333333,2.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,5.0,0.0,3.0,3.9922200000000023,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
221,AZ1222,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(c3)Br)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-0.9615925021711591,0.012310549991601416,0.6088952754555549,475.16999999999996,0.3352974706894003,-0.4776378548324923,1.2222222222222223,1.8888888888888888,1.6289146495976692,892.217275580781,-1.6999999999999997,4.417866844100627,20.307204250644723,5.693927994848461,0.0,0.0,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,0.0,0.0,39.13182367841438,37.964481650927475,34.985387426337546,15.608718119179649,14.69560176298435,56.6956949704013,0.0,10.30076712495354,0.0,25.807221274690605,17.98942254267563,49.66839483009382,0.0,10.216698334856808,5.687386274683562,0.0,39.13182367841438,41.09834457406438,0.0,6.923737199690624,39.38202509538958,22.671820721217244,10.045266627482652,0.0,85.43,5.969305287951849,14.69560176298435,0.0,28.22903335878625,23.806074120414937,23.001749036367993,0.0,19.056471336613843,6.06636706846161,31.130620753753366,23.20187978046503,12.124741239441398,0.7235755644660284,52.098064915171236,0.3333333333333333,3.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,4.0,0.0,3.0,4.489420000000003,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False
222,AZ1223,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)OC)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-1.1519628725415296,0.000961472571008537,0.6694240167623033,428.27600000000007,0.35433753745690083,-0.4765052216351895,1.2857142857142858,1.9642857142857142,1.6445739775938346,909.1929682318346,-2.5200000000000005,4.1486606223312235,25.044067204444772,11.51179077268349,5.693927994848461,0.0,5.907179729351506,11.979770127538686,4.794537184071822,4.794537184071822,9.967957041894417,0.0,23.20187978046503,19.765380445542643,30.89164870428318,17.155064168760184,19.432464716784395,40.89622757560342,0.0,20.268724166847957,0.0,25.807221274690605,25.099220083953163,33.193417680489645,6.010464839586836,14.953561288656857,5.817862777835028,6.010464839586836,23.20187978046503,58.17609915723634,0.0,6.923737199690624,39.51250159854104,6.06636706846161,10.045266627482652,0.0,120.44000000000001,5.969305287951849,14.69560176298435,0.0,34.369974701524555,42.46558014410199,0.0,13.176164609739143,6.923737199690624,4.899909730850478,20.268724166847957,27.938742734265084,12.110402422278739,0.0,60.94515313327682,0.4117647058823529,3.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,5.0,0.0,3.0,2.52552,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False
223,AZ1224,Cc1c(c(c([nH]1)C(=O)N[C@H]2CCN(C2)c3cc(nc(n3)Cl)C(=O)NOC)Cl)Cl,1.8870696490323797,False,False,-0.5363564083230872,0.06062677034899222,0.47909548692359,447.71000000000004,0.29316533502554815,-0.35431444253591166,1.25,2.0,1.6897187711172763,919.2699269988734,-2.0700000000000003,4.326034389374197,15.200676855804018,17.205718767531952,0.0,5.283586320044258,11.814359458703011,0.0,14.426662951880278,15.448053640015619,0.0,0.0,23.20187978046503,24.94549871284915,30.89164870428318,17.155064168760184,14.426662951880278,52.435041907235586,0.0,25.74882076496916,0.0,19.386399651764595,25.099220083953163,38.4770040005339,0.0,15.69679493297801,5.817862777835028,0.0,34.802819670697545,53.00744620379528,4.8375885837366335,6.923737199690624,33.09167997561504,6.06636706846161,15.328852947526912,0.0,112.24,5.907179729351506,9.589074368143644,0.0,33.643096181981974,36.04475852117598,0.0,13.176164609739143,6.923737199690624,4.899909730850478,30.586409348705793,34.802819670697545,18.05242568141874,0.0,54.114240985247925,0.375,3.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,12.0,5.0,0.0,3.0,2.3732200000000008,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
224,AZ1225,Cc1c(c(c([nH]1)C(=O)N[C@H]2CCN(C2)c3ncc(s3)C(=O)OC)Cl)Cl,1.3164082336557241,False,False,-0.4014490009156797,0.044976878096918416,0.7670818019306682,403.29100000000005,0.34925858136154236,-0.4647862983054469,1.44,2.2,1.6278548213069466,819.8035991488058,-1.7700000000000005,3.6058268802053264,19.93753980960407,10.571075188549761,5.131558479839333,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.53866565839977,13.344558822616634,24.82528163582157,23.35190774037326,14.325937321943693,51.54670915554246,0.0,15.284745645900749,0.0,19.386399651764595,25.099220083953163,32.50711338249395,0.0,10.216698334856808,5.131558479839333,0.0,34.53866565839977,48.08559324144842,4.736862953800049,6.923737199690624,32.274899174467876,6.196843571613076,10.045266627482652,0.0,87.32000000000001,5.969305287951849,9.589074368143644,0.0,22.665581867089255,22.138464908203662,18.09713650867792,24.643426990825347,6.923737199690624,4.899909730850478,20.021608599700798,23.20187978046503,13.355259894497149,0.0,49.36696232772506,0.4,2.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,4.0,0.0,3.0,2.8817200000000014,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
225,AZ1226,Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)OCCOCC=C)C(=O)O)Cl)Cl,-4.628438812927445,True,False,-1.0645023492418104,0.062422175653215506,0.33860339384746274,497.37900000000025,0.33551910181237143,-0.4776352514144977,1.303030303030303,2.0303030303030303,1.6030675763930122,1018.4553858853436,-2.75,6.401282948663633,29.78093015824482,18.11867273719641,0.0,5.879988336435371,5.907179729351506,5.969305287951849,4.794537184071822,4.794537184071822,4.9839785209472085,6.578935683598497,29.277899887298915,25.831747514004253,30.89164870428318,28.822482048205487,24.169327670584444,40.89622757560342,0.0,15.284745645900749,0.0,25.807221274690605,37.81006843621439,51.784264036232166,5.879988336435371,14.953561288656857,5.817862777835028,5.879988336435371,23.20187978046503,65.90296898855034,4.736862953800049,6.923737199690624,39.38202509538958,24.7876899273556,10.045266627482652,0.0,116.78000000000002,5.969305287951849,14.69560176298435,0.0,40.715903659734536,55.67934407312782,0.0,12.13273413692322,12.999757306524504,4.899909730850478,21.863681329499247,32.67560568806513,12.18781452823145,0.0,70.86774102732412,0.4090909090909091,3.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,10.0,0.0,3.0,3.7033200000000024,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False
